NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
9500,"APPLES,RAW,RED DELICIOUS,W/ SKN",85.33,59,0.27,0.2,0.14,14.06,2.3,10.48,6,0.11,5,12,104,1,0.04,0.027,0.034,0,,0.015,0.025,0.075,0.051,0.034,3,,3,,3.4,,55,3,,0,27,12,0,31,0.24,,,2.6,,,,,109,"1 cup, sliced",260,1 large,11
9501,"APPLES,RAW,GOLDEN DELICIOUS,W/ SKN",85.81,57,0.28,0.15,0.16,13.6,2.4,10.04,6,0.13,5,10,100,2,0.04,0.03,0.035,0,,0.018,0.026,0.094,0.074,0.051,3,,3,,5.1,,51,3,,0,25,12,0,28,0.18,,,1.8,,,,,109,"1 cup, sliced",215,1 large,10
9502,"APPLES,RAW,GRANNY SMITH,W/ SKN",85.46,58,0.44,0.19,0.29,13.61,2.8,9.59,5,0.15,5,12,120,1,0.04,0.031,0.044,0.1,,0.019,0.025,0.126,0.056,0.037,3,,3,,3.4,,100,5,,0,59,2,0,64,0.18,,,3.2,,,,,109,"1 cup, sliced",206,1 large,11
9503,"APPLES,RAW,GALA,W/ SKN",85.76,57,0.25,0.12,0.2,13.68,2.3,10.37,7,0.12,5,11,108,1,0.05,0.021,0.037,0,,0.017,0.029,0.075,0.055,0.049,3,,3,,3.4,,28,1,,0,11,11,0,11,0.18,,,1.3,,,,,109,"1 cup, sliced",200,1 large,9
9504,"APPLES,RAW,FUJI,W/ SKN",84.16,63,0.2,0.18,0.24,15.22,2.1,11.68,7,0.1,5,13,109,1,0.04,0.025,0.031,0,,0.013,0.026,0.07,0.051,0.045,3,,3,,3.4,,38,2,,0,17,11,0,11,0.18,,,1,,,,,109,"1 cup, sliced",236,1 large,11
9520,"KIWIFRUIT,ZESPRI SUNGOLD,RAW",82.44,63,1.02,0.28,0.47,15.79,1.4,12.3,17,0.21,12,25,315,3,0.08,0.151,0.048,0.4,161.3,0.0,0.074,0.231,0.12,0.079,31,0,31,31,1.9,0.08,23,1,0,0,14,,0,24,1.4,0,0,6.1,0.065,0.023,0.111,0,81,1 fruit,,,28
11001,"ALFALFA SEEDS,SPROUTED,RAW",92.82,23,3.99,0.69,0.4,2.1,1.9,0.2,32,0.96,27,70,79,6,0.92,0.157,0.188,0.6,8.2,0.076,0.126,0.481,0.563,0.034,36,0,36,36,14.4,0.0,155,8,0,6,87,6,0,0,0.02,0,0,30.5,0.069,0.056,0.409,0,33,1 cup,3,1 tbsp,0
11007,"ARTICHOKES,(GLOBE OR FRENCH),RAW",84.94,47,3.27,0.15,1.13,10.51,5.4,0.99,44,1.28,60,90,370,94,0.49,0.231,0.256,0.2,11.7,0.072,0.066,1.046,0.338,0.116,68,0,68,68,34.4,0.0,13,1,0,0,8,0,0,464,0.19,0,0,14.8,0.036,0.005,0.064,0,128,"1 artichoke,  medium",162,"1 artichoke,  large",60
11011,"ASPARAGUS,RAW",93.22,20,2.2,0.12,0.58,3.88,2.1,1.88,24,2.14,14,52,202,2,0.54,0.189,0.158,2.3,5.6,0.143,0.141,0.978,0.274,0.091,52,0,52,52,16,0.0,756,38,0,9,449,0,0,710,1.13,0,0,41.6,0.04,0.0,0.05,0,134,1 cup,12,"1 spear,  small (5"" long or less)",47
11043,"MUNG BNS,MATURE SEEDS,SPROUTED,RAW",90.4,30,3.04,0.18,0.44,5.94,1.8,4.13,13,0.91,21,54,149,6,0.41,0.164,0.188,0.6,13.2,0.084,0.124,0.749,0.38,0.088,61,0,61,61,14.4,0.0,21,1,0,6,6,6,0,0,0.1,0,0,33,0.046,0.022,0.058,0,104,1 cup,340,"1 package,  (12 oz)",0
11046,"BEANS,NAVY,MATURE SEEDS,SPROUTED,RAW",79.15,67,6.15,0.7,0.95,13.05,,,15,1.93,101,100,307,13,0.89,0.356,0.408,0.6,18.8,0.39,0.215,1.22,0.825,0.191,132,0,132,132,,0.0,4,0,0,,,,,,,0,0,,0.085,0.052,0.407,0,104,1 cup,,,0
11052,"BEANS,SNAP,GREEN,RAW",90.32,31,1.83,0.22,0.66,6.97,2.7,3.26,37,1.03,25,38,211,6,0.24,0.069,0.216,0.6,12.2,0.082,0.104,0.734,0.225,0.141,33,0,33,33,15.3,0.0,690,35,0,69,379,0,0,640,0.41,0,0,43,0.05,0.01,0.113,0,100,"1 cup, 1/2"" pieces",55,"10 beans,  (4"" long)",12
11063,"BEANS,SNAP,GRN,MICROWAVED",90.04,39,2.31,0.5,0.74,6.41,3.4,3.22,55,0.83,28,49,323,3,0.38,0.09,0.332,,7.3,0.078,0.075,0.773,0.3,0.124,47,,47,,,,,,,,,,,,,,,,,,,,116,"1 cup, 1/2"" pieces",,,0
11080,"BEETS,RAW",87.58,43,1.61,0.17,1.08,9.56,2.8,6.76,16,0.8,23,40,325,78,0.35,0.075,0.329,0.7,4.9,0.031,0.04,0.334,0.155,0.067,109,0,109,109,6,0.0,33,2,0,0,20,0,0,0,0.04,0,0,0.2,0.027,0.032,0.06,0,136,1 cup,82,"1 beet,  (2"" dia)",33
11086,"BEET GREENS,RAW",91.02,22,2.2,0.13,2.33,4.33,3.7,0.5,117,2.57,70,41,762,226,0.38,0.191,0.391,0.9,30,0.1,0.22,0.4,0.25,0.106,15,0,15,15,0.4,0.0,6326,316,0,3,3794,0,0,1503,1.5,0,0,400,0.02,0.026,0.046,0,38,1 cup,32,1 leaf,44
11090,"BROCCOLI,RAW",89.3,34,2.82,0.37,0.87,6.64,2.6,1.7,47,0.73,21,66,316,33,0.41,0.049,0.21,2.5,89.2,0.071,0.117,0.639,0.573,0.175,63,0,63,63,18.7,0.0,623,31,0,25,361,1,0,1403,0.78,0,0,101.6,0.039,0.011,0.038,0,91,"1 cup, chopped",608,1 bunch,39
11096,"BROCCOLI RAAB,RAW",92.55,22,3.17,0.49,0.93,2.85,2.7,0.38,108,2.14,22,73,196,33,0.77,0.042,0.395,1,20.2,0.162,0.129,1.221,0.322,0.171,83,0,83,83,18.3,0.0,2622,131,0,0,1573,0,0,1121,1.62,0,0,224,0.05,0.026,0.13,0,40,"1 cup, chopped",19,1 stalk,0
11098,"BRUSSELS SPROUTS,RAW",86.0,43,3.38,0.3,1.37,8.95,3.8,2.2,42,1.4,23,69,389,25,0.42,0.07,0.337,1.6,85,0.139,0.09,0.745,0.309,0.219,61,0,61,61,19.1,0.0,754,38,0,6,450,0,0,1590,0.88,0,0,177,0.062,0.023,0.153,0,88,1 cup,19,1 sprout,10
11109,"CABBAGE,RAW",92.18,25,1.28,0.1,0.64,5.8,2.5,3.2,40,0.47,12,26,170,18,0.18,0.019,0.16,0.3,36.6,0.061,0.04,0.234,0.212,0.124,43,0,43,43,10.7,0.0,98,5,0,33,42,0,0,30,0.15,0,0,76,0.034,0.017,0.017,0,89,"1 cup, chopped",70,"1 cup, shredded",20
11112,"CABBAGE,RED,RAW",90.39,31,1.43,0.16,0.64,7.37,2.1,3.83,45,0.8,16,30,243,27,0.22,0.017,0.243,0.6,57,0.064,0.069,0.418,0.147,0.209,18,0,18,18,17.1,0.0,1116,56,0,0,670,0,20,329,0.11,0,0,38.2,0.021,0.012,0.08,0,89,"1 cup, chopped",70,"1 cup, shredded",20
11114,"CABBAGE,SAVOY,RAW",91.0,27,2.0,0.1,0.8,6.1,3.1,2.27,35,0.4,28,42,230,28,0.27,0.062,0.18,0.9,31,0.07,0.03,0.3,0.187,0.19,80,0,80,80,12.3,0.0,1000,50,0,0,600,0,0,77,0.17,0,0,68.8,0.013,0.007,0.049,0,70,"1 cup, shredded",,,20
11116,"CABBAGE,CHINESE (PAK-CHOI),RAW",95.32,13,1.5,0.2,0.8,2.18,1,1.18,105,0.8,19,37,252,65,0.19,0.021,0.159,0.5,45,0.04,0.07,0.5,0.088,0.194,66,0,66,66,6.4,0.0,4468,223,0,1,2681,0,0,40,0.09,0,0,45.5,0.027,0.015,0.096,0,70,"1 cup, shredded",840,1 head,12
11118,"CABBAGE,KIMCHI",94.3,15,1.1,0.5,1.7,2.4,1.6,1.06,33,2.5,14,24,151,498,0.22,0.024,,0.5,0,0.01,0.21,1.1,,0.213,52,0,52,52,15.5,0.0,93,5,0,1,55,0,0,49,0.11,0,0,43.6,0.067,0.037,0.241,0,150,1 cup,,,0
11119,"CABBAGE,CHINESE (PE-TSAI),RAW",94.39,16,1.2,0.2,0.98,3.23,1.2,1.41,77,0.31,13,29,238,9,0.23,0.036,0.19,0.6,27,0.04,0.05,0.4,0.105,0.232,79,0,79,79,7.6,0.0,318,16,0,1,190,0,0,48,0.12,0,0,42.9,0.043,0.023,0.072,0,76,"1 cup, shredded",,,7
11124,"CARROTS,RAW",88.29,41,0.93,0.24,0.97,9.58,2.8,4.74,33,0.3,12,35,320,69,0.24,0.045,0.143,0.1,5.9,0.066,0.058,0.983,0.273,0.138,19,0,19,19,8.8,0.0,16706,835,0,3477,8285,0,1,256,0.66,0,0,13.2,0.037,0.014,0.117,0,128,"1 cup, chopped",110,"1 cup, grated",11
11141,"CELERIAC,RAW",88.0,42,1.5,0.3,1,9.2,1.8,1.6,43,0.7,20,115,300,100,0.33,0.07,0.158,0.7,8,0.05,0.06,0.7,0.352,0.165,8,0,8,8,9,0.0,0,0,0,0,0,0,0,1,0.36,0,0,41,0.079,0.058,0.148,0,156,1 cup,,,14
11143,"CELERY,RAW",95.43,16,0.69,0.17,0.75,2.97,1.6,1.34,40,0.2,11,24,260,80,0.13,0.035,0.103,0.4,3.1,0.021,0.057,0.32,0.246,0.074,36,0,36,36,6.1,0.0,449,22,0,0,270,0,0,283,0.27,0,0,29.3,0.042,0.032,0.079,0,101,"1 cup, chopped",110,1 NLEA serving,11
11147,"CHARD,SWISS,RAW",92.66,19,1.8,0.2,1.6,3.74,1.6,1.1,51,1.8,81,46,379,213,0.36,0.179,0.366,0.9,30,0.04,0.09,0.4,0.172,0.099,14,0,14,14,18,0.0,6116,306,0,45,3647,0,0,11000,1.89,0,0,830,0.03,0.04,0.07,0,36,1 cup,48,1 leaf,8
11152,"CHICORY GREENS,RAW",92.0,23,1.7,0.3,1.3,4.7,4,0.7,100,0.9,30,47,420,45,0.42,0.295,0.429,0.3,24,0.06,0.1,0.5,1.159,0.105,110,0,110,110,12.8,0.0,5717,286,0,0,3430,0,0,10300,2.26,0,0,297.6,0.073,0.006,0.131,0,29,"1 cup, chopped",,,18
11154,"CHICORY ROOTS,RAW",80.0,72,1.4,0.2,0.89,17.51,1.5,8.73,41,0.8,22,61,290,50,0.33,0.077,0.233,0.7,5,0.04,0.03,0.4,0.323,0.241,23,0,23,23,,0.0,6,0,0,,,,,,,0,0,,0.048,0.004,0.087,0,60,1 root,45,".5 cup,  (1"" pieces)",18
11156,"CHIVES,RAW",90.65,30,3.27,0.73,1,4.35,2.5,1.85,92,1.6,42,58,296,3,0.56,0.157,0.373,0.9,58.1,0.078,0.115,0.647,0.324,0.138,105,0,105,105,5.2,0.0,4353,218,0,0,2612,0,0,323,0.21,0,0,212.7,0.146,0.095,0.267,0,3,"1 tbsp, chopped",1,"1 tsp, chopped",0
11203,"CRESS,GARDEN,RAW",89.4,32,2.6,0.7,1.8,5.5,1.1,4.4,81,1.3,38,76,606,14,0.23,0.17,0.553,0.9,69,0.08,0.26,1.0,0.242,0.247,80,0,80,80,19.5,0.0,6917,346,0,0,4150,0,0,12500,0.7,0,0,541.9,0.023,0.239,0.228,0,50,1 cup,1,1 sprig,29
11207,"DANDELION GREENS,RAW",85.6,45,2.7,0.7,1.8,9.2,3.5,0.71,187,3.1,36,66,397,76,0.41,0.171,0.342,0.5,35,0.19,0.26,0.806,0.084,0.251,27,0,27,27,35.3,0.0,10161,508,0,363,5854,121,0,13610,3.44,0,0,778.4,0.17,0.014,0.306,0,55,"1 cup, chopped",,,0
11209,"EGGPLANT,RAW",92.3,25,0.98,0.18,0.66,5.88,3,3.53,9,0.23,14,24,229,2,0.16,0.081,0.232,0.3,2.2,0.039,0.037,0.649,0.281,0.084,22,0,22,22,6.9,0.0,23,1,0,0,14,0,0,36,0.3,0,0,3.5,0.034,0.016,0.076,0,82,"1 cup, cubes",458,"1 eggplant, peeled (yield from 1-1/4 lb)",19
11213,"ENDIVE,RAW",93.79,17,1.25,0.2,1.41,3.35,3.1,0.25,52,0.83,15,28,314,22,0.79,0.099,0.42,0.2,6.5,0.08,0.075,0.4,0.9,0.02,142,0,142,142,16.8,0.0,2167,108,0,0,1300,0,0,0,0.44,0,0,231,0.048,0.004,0.087,0,25,".5 cup, chopped",513,1 head,14
11215,"GARLIC,RAW",58.58,149,6.36,0.5,1.5,33.06,2.1,1,181,1.7,25,153,401,17,1.16,0.299,1.672,14.2,31.2,0.2,0.11,0.7,0.596,1.235,3,0,3,3,23.2,0.0,9,0,0,0,5,0,0,16,0.08,0,0,1.7,0.089,0.011,0.249,0,136,1 cup,2.8,1 tsp,13
11216,"GINGER ROOT,RAW",78.89,80,1.82,0.75,0.77,17.77,2,1.7,16,0.6,43,34,415,13,0.34,0.226,0.229,0.7,5,0.025,0.034,0.75,0.203,0.16,11,0,11,11,28.8,0.0,0,0,0,0,0,0,0,0,0.26,0,0,0.1,0.203,0.154,0.154,0,2,1 tsp,24,".25 cup, slices (1"" dia)",7
11226,"JERUSALEM-ARTICHOKES,RAW",78.01,73,2.0,0.01,2.54,17.44,1.6,9.6,14,3.4,17,78,429,4,0.12,0.14,0.06,0.7,4,0.2,0.06,1.3,0.397,0.077,13,0,13,13,30,0.0,20,1,0,0,12,0,0,0,0.19,0,0,0.1,0.0,0.004,0.001,0,150,"1 cup, slices",,,31
11233,"KALE,RAW",84.04,49,4.28,0.93,2.01,8.75,3.6,2.26,150,1.47,47,92,491,38,0.56,1.499,0.659,0.9,120,0.11,0.13,1.0,0.091,0.271,141,0,141,141,0.8,0.0,9990,500,0,54,5927,81,0,8198,1.54,0,0,704.8,0.091,0.052,0.338,0,16,"1 cup, 1"" pieces, loosely packed",,,28
11238,"MUSHROOMS,SHIITAKE,RAW",89.74,34,2.24,0.49,0.73,6.79,2.5,2.38,2,0.41,20,112,304,9,1.03,0.142,0.23,5.7,,0.015,0.217,3.877,1.5,0.293,13,0,13,13,,,,,,,,,,,,0.4,18,,,,,,19,"1 piece, whole",,,0
11241,"KOHLRABI,RAW",91.0,27,1.7,0.1,1,6.2,3.6,2.6,24,0.4,19,46,350,20,0.03,0.129,0.139,0.7,62,0.05,0.02,0.4,0.165,0.15,16,0,16,16,12.3,0.0,36,2,0,0,22,0,0,0,0.48,0,0,0.1,0.013,0.007,0.048,0,135,1 cup,16,1 slice,54
11243,"MUSHROOMS,PORTABELLA,GRILLED",90.66,29,3.28,0.58,1.05,4.44,2.2,2.26,3,0.4,13,135,437,11,0.65,0.389,0.067,21.9,0,0.072,0.403,6.255,1.262,0.122,19,0,19,19,32.8,0.0,0,0,0,0,0,0,0,0,0,0.3,14,0,0.064,0.009,0.232,0,121,"1 cup, sliced",,,0
11246,"LEEKS,(BULB&LOWER LEAF-PORTION),RAW",83.0,61,1.5,0.3,1.05,14.15,1.8,3.9,59,2.1,28,35,180,20,0.12,0.12,0.481,1,12,0.06,0.03,0.4,0.14,0.233,64,0,64,64,9.5,0.0,1667,83,0,0,1000,0,0,1900,0.92,0,0,47,0.04,0.004,0.166,0,89,1 cup,89,1 leek,56
11248,"LENTILS,SPROUTED,RAW",67.34,106,8.96,0.55,1,22.14,,,25,3.21,37,173,322,11,1.51,0.352,0.506,0.6,16.5,0.228,0.128,1.128,0.578,0.19,100,0,100,100,,0.0,45,2,0,,,,,,,0,0,,0.057,0.104,0.219,0,77,1 cup,,,0
11250,"LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW",95.63,13,1.35,0.22,0.57,2.23,1.1,0.94,35,1.24,13,33,238,5,0.2,0.016,0.179,0.6,3.7,0.057,0.062,0.357,0.15,0.082,73,0,73,73,8.4,0.0,3312,166,0,0,1987,0,0,1223,0.18,0,0,102.3,0.029,0.008,0.117,0,55,"1 cup, shredded or chopped",163,"1 head,  (5"" dia)",26
11251,"LETTUCE,COS OR ROMAINE,RAW",94.61,17,1.23,0.3,0.58,3.29,2.1,1.19,33,0.97,14,30,247,8,0.23,0.048,0.155,0.4,4,0.072,0.067,0.313,0.142,0.074,136,0,136,136,9.9,0.0,8710,436,0,0,5226,0,0,2312,0.13,0,0,102.5,0.039,0.012,0.16,0,47,"1 cup, shredded",6,"1 leaf, inner",6
11252,"LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW",95.64,14,0.9,0.14,0.36,2.97,1.2,1.97,18,0.41,7,20,141,10,0.15,0.025,0.125,0.1,2.8,0.041,0.025,0.123,0.091,0.042,29,0,29,29,6.7,0.0,502,25,0,4,299,0,0,277,0.18,0,0,24.1,0.018,0.006,0.074,0,72,"1 cup, shredded",57,"1 cup, chopped (1/2"" pieces, loosely packed)",5
11253,"LETTUCE,GRN LEAF,RAW",94.98,15,1.36,0.15,0.62,2.87,1.3,0.78,36,0.86,13,29,194,28,0.18,0.029,0.25,0.6,9.2,0.07,0.08,0.375,0.134,0.09,38,0,38,38,13.6,0.0,7405,370,0,0,4443,0,0,1730,0.22,0,0,126.3,0.02,0.006,0.082,0,36,"1 cup, shredded",360,1 head,36
11257,"LETTUCE,RED LEAF,RAW",95.64,16,1.33,0.22,0.55,2.26,0.9,0.48,33,1.2,12,28,187,25,0.2,0.028,0.203,1.5,3.7,0.064,0.077,0.321,0.144,0.1,36,0,36,36,11.8,0.0,7492,375,0,0,4495,0,0,1724,0.15,0,0,140.3,0.017,0.005,0.072,0,28,"1 cup, shredded",2.6,"1 leaf, inner",20
11260,"MUSHROOMS,WHITE,RAW",92.45,22,3.09,0.34,0.85,3.26,1,1.98,3,0.5,9,86,318,5,0.52,0.318,0.047,9.3,2.1,0.081,0.402,3.607,1.497,0.104,17,0,17,17,17.3,0.04,0,0,0,0,0,0,0,0,0.01,0.2,7,0,0.05,0.0,0.16,0,70,"1 cup, pieces or slices",96,"1 cup, whole",3
11265,"MUSHROOMS,PORTABELLA,RAW",92.82,22,2.11,0.35,0.85,3.87,1.3,2.5,3,0.31,,108,364,9,0.53,0.286,0.069,18.6,0,0.059,0.13,4.494,1.14,0.148,28,0,28,28,21.2,0.05,0,0,0,0,0,0,0,0,0.02,0.3,10,0,0.06,0.02,0.117,0,86,"1 cup, diced",84,"1 piece, whole",3
11266,"MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW",92.12,22,2.5,0.1,0.98,4.3,0.6,1.72,18,0.4,9,120,448,6,1.1,0.5,0.142,26,0,0.095,0.49,3.8,1.5,0.11,25,0,25,25,22.1,0.1,0,0,0,0,0,0,0,0,0.01,0.1,3,0,0.014,0.002,0.042,0,87,"1 cup, whole",72,"1 cup, sliced",3
11278,"OKRA,RAW",89.58,33,1.93,0.19,0.86,7.45,3.2,1.48,82,0.62,57,61,299,7,0.58,0.109,0.788,0.7,23,0.2,0.06,1.0,0.245,0.215,60,0,60,60,12.3,0.0,716,36,0,27,416,0,0,280,0.27,0,0,31.3,0.026,0.017,0.027,0,100,1 cup,95,"8 pods,  (3"" long)",14
11282,"ONIONS,RAW",89.11,40,1.1,0.1,0.35,9.34,1.7,4.24,23,0.21,10,29,146,4,0.17,0.039,0.129,0.5,7.4,0.046,0.027,0.116,0.123,0.12,19,0,19,19,6.1,0.0,2,0,0,0,1,0,0,4,0.02,0,0,0.4,0.042,0.013,0.017,0,160,"1 cup, chopped",115,"1 cup, sliced",10
11291,"ONIONS,SPRING OR SCALLIONS (INCL TOPS&BULB),RAW",89.83,32,1.83,0.19,0.81,7.34,2.6,2.33,72,1.48,20,37,276,16,0.39,0.083,0.16,0.6,18.8,0.055,0.08,0.525,0.075,0.061,64,0,64,64,5.7,0.0,997,50,0,0,598,0,0,1137,0.55,0,0,207,0.032,0.027,0.074,0,100,"1 cup, chopped",6,"1 tbsp, chopped",4
11292,"ONIONS,YOUNG GRN,TOPS ONLY",92.32,27,0.97,0.47,0.51,5.74,1.8,3.91,52,0.51,16,25,159,15,0.2,0.031,0.15,0.5,13.4,0.03,0.026,0.33,0.138,0.088,30,0,30,30,4.3,0.0,4000,200,0,0,2400,0,0,858,0.21,0,0,156.3,0.087,0.022,0.064,0,6,1 tbsp,12,1 stalk,0
11293,"ONIONS,WELSH,RAW",90.5,34,1.9,0.4,0.7,6.5,2.4,2.18,18,1.22,23,49,212,17,0.52,0.07,0.137,0.6,27,0.05,0.09,0.4,0.169,0.072,16,0,16,16,5.3,0.0,1160,,0,,,,,,0.51,0,0,193.4,0.067,0.056,0.156,0,,,,,35
11294,"ONIONS,SWT,RAW",91.24,32,0.8,0.08,0.34,7.55,0.9,5.02,20,0.26,9,27,119,8,0.13,0.056,0.076,0.5,4.8,0.041,0.02,0.133,0.098,0.13,23,,23,,5.5,,1,0,,0,1,0,0,6,0.02,0,0,0.3,,,,0,148,1 NLEA serving,331,1 onion,16
11297,"PARSLEY,FRSH",87.71,36,2.97,0.79,2.2,6.33,3.3,0.85,138,6.2,50,58,554,56,1.07,0.149,0.16,0.1,133,0.086,0.098,1.313,0.4,0.09,152,0,152,152,12.8,0.0,8424,421,0,0,5054,0,0,5561,0.75,0,0,1640,0.132,0.295,0.124,0,60,"1 cup, chopped",3.8,1 tbsp,5
11298,"PARSNIPS,RAW",79.53,75,1.2,0.3,0.98,17.99,4.9,4.8,36,0.59,29,71,375,10,0.59,0.12,0.56,1.8,17,0.09,0.05,0.7,0.6,0.09,67,0,67,67,,0.0,0,0,0,0,0,0,0,0,1.49,0,0,22.5,0.05,0.112,0.047,0,133,"1 cup, slices",,,15
11300,"PEAS,EDIBLE-PODDED,RAW",88.89,42,2.8,0.2,0.56,7.55,2.6,4,43,2.08,24,53,200,4,0.27,0.079,0.244,0.7,60,0.15,0.08,0.6,0.75,0.16,42,0,42,42,17.4,0.0,1087,54,0,44,630,0,0,740,0.39,0,0,25,0.039,0.021,0.089,0,98,"1 cup, chopped",63,"1 cup, whole",6
11304,"PEAS,GREEN,RAW",78.86,81,5.42,0.4,0.87,14.45,5.7,5.67,25,1.47,33,108,244,5,1.24,0.176,0.41,1.8,40,0.266,0.132,2.09,0.104,0.169,65,0,65,65,28.4,0.0,765,38,0,21,449,0,0,2477,0.13,0,0,24.8,0.071,0.035,0.187,0,145,1 cup,,,62
11316,"PEAS,MATURE SEEDS,SPROUTED,RAW",62.27,124,8.8,0.68,1.14,27.11,,,36,2.26,56,165,381,20,1.05,0.272,0.438,0.6,10.4,0.225,0.155,3.088,1.029,0.265,144,0,144,144,,0.0,166,,,,,,,,,0,0,,0.124,0.061,0.326,0,120,1 cup,,,0
11333,"PEPPERS,SWT,GRN,RAW",93.89,20,0.86,0.17,0.43,4.64,1.7,2.4,10,0.34,10,20,175,3,0.13,0.066,0.122,0,80.4,0.057,0.028,0.48,0.099,0.224,10,0,10,10,5.5,0.0,370,18,0,21,208,7,0,341,0.37,0,0,7.4,0.058,0.008,0.062,0,149,"1 cup, chopped",92,"1 cup, sliced",18
11352,"POTATOES,FLESH & SKN,RAW",79.25,77,2.05,0.09,1.11,17.49,2.1,0.82,12,0.81,23,57,425,6,0.3,0.11,0.153,0.4,19.7,0.081,0.032,1.061,0.295,0.298,15,0,15,15,12.1,0.0,2,0,0,0,1,0,0,9,0.01,0,0,2,0.025,0.002,0.042,0,75,".5 cup, diced",369,"1 Potato, large (3"" to 4-1/4"" dia)",25
